 Case6_2 : Spline Data
 section : 21

  #     u         camber       camber_slope    camber_curvature  thick_distribution  thick_multiplier
  1   0.0000000000000000  -0.0000000000000000  -0.0827356122216779  -0.0000000000000000   0.0000000000000000   0.0000000000000000
  2   0.0000111397652990  -0.0000009216553020  -0.0827356122216779  -0.0000000000000270   0.0000000000000000   0.0000000000000000
  3   0.0000556687956572  -0.0000046057918903  -0.0827356122216778  -0.0000000000033643   0.0000000000000000   0.0000000000000000
  4   0.0001557465792793  -0.0000128857885881  -0.0827356122216750  -0.0000000000736748   0.0000000000000000   0.0000000000000000
  5   0.0003333828547521  -0.0000275826345921  -0.0827356122216176  -0.0000000007225924   0.0000000000000000   0.0000000000000000
  6   0.0006103782766808  -0.0000505000204079  -0.0827356122210012  -0.0000000044346735   0.0000000000000000   0.0000000000000000
  7   0.0010082656449777  -0.0000834194754183  -0.0827356122166393  -0.0000000199890163   0.0000000000000000   0.0000000000000000
  8   0.0015482518562416  -0.0001280955651908  -0.0827356121936639  -0.0000000723762007   0.0000000000000000   0.0000000000000000
  9   0.0022511607337130  -0.0001862511614568  -0.0827356120964676  -0.0000002224841414   0.0000000000000000   0.0000000000000000
 10   0.0031373768899290  -0.0002595727974620  -0.0827356117492983  -0.0000006022752116   0.0000000000000000   0.0000000000000000
 11   0.0042267907734113  -0.0003497061210556  -0.0827356106654092  -0.0000014728311970   0.0000000000000000   0.0000000000000000
 12   0.0055387450475338  -0.0004582514573643  -0.0827356076327149  -0.0000033143324955   0.0000000000000000   0.0000000000000000
 13   0.0070919824461218  -0.0005867594920489  -0.0827355998854679  -0.0000069586989929   0.0000000000000000   0.0000000000000000
 14   0.0089045952463554  -0.0007367270846893  -0.0827355815575861  -0.0000137772011525   0.0000000000000000   0.0000000000000000
 15   0.0109939764951889  -0.0009095932194078  -0.0827355409557667  -0.0000259368228137   0.0000000000000000   0.0000000000000000
 16   0.0133767731207711  -0.0011067350958052  -0.0827354559814739  -0.0000467405270874   0.0000000000000000   0.0000000000000000
 17   0.0160688410552701  -0.0013294643568333  -0.0827352867629319  -0.0000810678932699   0.0000000000000000   0.0000000000000000
 18   0.0190852024900839  -0.0015790234402356  -0.0827349642247733  -0.0001359339623740   0.0000000000000000   0.0000000000000000
 19   0.0224400053786676  -0.0018565820252306  -0.0827343729180318  -0.0002211857284993   0.0000000000000000   0.0000000000000000
 20   0.0261464852961530  -0.0021632335244173  -0.0827333259508582  -0.0003503578059824   0.0000000000000000   0.0000000000000000
 21   0.0302169297585773  -0.0024999915403074  -0.0827315292939076  -0.0005417117588346   0.0000000000000000   0.0000000000000000
 22   0.0346626450979129  -0.0028677861639446  -0.0827285320742825  -0.0008194879085250   0.0000000000000000   0.0000000000000000
 23   0.0394939259821948  -0.0032674599368549  -0.0827236587033724  -0.0012154048340234   0.0000000000000000   0.0000000000000000
 24   0.0447200276629161  -0.0036997632237908  -0.0827159177828065  -0.0017704512025064   0.0000000000000000   0.0000000000000000
 25   0.0503491410245061  -0.0041653486485690  -0.0827038816600865  -0.0025370283668236   0.0000000000000000   0.0000000000000000
 26   0.0563883705031537  -0.0046647641243084  -0.0826855291993878  -0.0035815222779489   0.0000000000000000   0.0000000000000000
 27   0.0628437149345042  -0.0051984438571167  -0.0826580426964506  -0.0049874125659635   0.0000000000000000   0.0000000000000000
 28   0.0697200513818582  -0.0057666965118350  -0.0826175477485758  -0.0068590695353488   0.0000000000000000   0.0000000000000000
 29   0.0770211219884717  -0.0063696894905060  -0.0825587820571549  -0.0093264531983977   0.0000000000000000   0.0000000000000000
 30   0.0847495238893995  -0.0070074279755566  -0.0824746752243278  -0.0125510234762688   0.0000000000000000   0.0000000000000000
 31   0.0929067022100778  -0.0076797270106336  -0.0823558160257289  -0.0167333158525403   0.0000000000000000   0.0000000000000000
 32   0.1014929461705219  -0.0083861744023676  -0.0821897754560554  -0.0221228638206320   0.0000000000000000   0.0000000000000000
 33   0.1105073883056402  -0.0091260815779888  -0.0819602414871820  -0.0290315147266925   0.0000000000000000   0.0000000000000000
 34   0.1199480068037665  -0.0098984186480870  -0.0816459022598459  -0.0378517927849625   0.0000000000000000   0.0000000000000000
 35   0.1298116309571070  -0.0107017286684263  -0.0812189835500357  -0.0490830116939513   0.0000000000000000   0.0000000000000000
 36   0.1400939497094077  -0.0115340142385530  -0.0806432948543283  -0.0633697333819964   0.0000000000000000   0.0000000000000000
 37   0.1507895232778002  -0.0123925871931986  -0.0798718230630728  -0.0814385090422784   0.0000000000000000   0.0000000000000000
 38   0.1618917978174944  -0.0132738918109485  -0.0788487232790361  -0.1033361911319761   0.0000000000000000   0.0000000000000000
 39   0.1733931230897850  -0.0141733786759429  -0.0775175279007233  -0.1284721462353395   0.0000000000000000   0.0000000000000000
 40   0.1852847730857433  -0.0150854660624441  -0.0758278561883928  -0.1558212872805546   0.0000000000000000   0.0000000000000000
