 Case6_2
 Blade sections Data:
 ---------------------

section  span            betaZ*le(deg)    betaZ*te(deg)    betaM*le(deg)    betaM*te(deg)      chord [mm]  sweep       lean        area[mm^2]  lethk [mm]  tethk [mm] throat [mm]  (r*delta_theta)WT  Geom Zweifel  le/te/btween/none
   1     0.00000000        0.00000000     -17.03073650       0.00000000     -16.90885248      29.71328270  0.00000000  0.00000000 ***********  1.64277817  1.64277817 14.33849958  0.31415927        -0.32867082    btwee
   2     0.04338745        0.00000000     -12.19917510       0.00000000     -12.18034466      29.28673320  0.00000000  0.00000000 ***********  1.48060749  1.48060749 16.00536930  0.31415927        -0.26857549    btwee
   3     0.09166681        0.00000000      -9.01965692       0.00000000      -9.01822917      29.07824342  0.00000000  0.00000000 ***********  1.35065523  1.35065523 17.66306299  0.31415927        -0.22032447    btwee
   4     0.14180684        0.00000000      -7.07287062       0.00000000      -7.07263528      28.95838168  0.00000000  0.00000000 ***********  1.24343890  1.24343890 19.31582850  0.31415927        -0.18862471    btwee
   5     0.19287314        0.00000000      -5.47224340       0.00000000      -5.47034042      28.87284777  0.00000000  0.00000000 ***********  1.15288610  1.15288610 20.96059716  0.31415927        -0.15785199    btwee
   6     0.24429914        0.00000000      -4.14533720       0.00000000      -4.14237256      28.79918349  0.00000000  0.00000000 ***********  1.07570108  1.07570108 22.58955671  0.31415927        -0.12836746    btwee
   7     0.29570585        0.00000000      -3.17583054       0.00000000      -3.17265095      28.73502459  0.00000000  0.00000000 ***********  1.00901363  1.00901363 24.20067632  0.31415927        -0.10493215    btwee
   8     0.34684875        0.00000000      -2.50398272       0.00000000      -2.50114609      28.67612697  0.00000000  0.00000000 ***********  0.95113402  0.95113402 25.78704938  0.31415927        -0.08780950    btwee
   9     0.39758621        0.00000000      -2.18179821       0.00000000      -2.17935415      28.63057278  0.00000000  0.00000000 ***********  0.90074692  0.90074692 27.34638292  0.31415927        -0.08081133    btwee
  10     0.44785993        0.00000000      -2.14423206       0.00000000      -2.14208454      28.60756416  0.00000000  0.00000000 ***********  0.85681863  0.85681863 28.87843848  0.31415927        -0.08350375    btwee
  11     0.49767092        0.00000000      -2.33656385       0.00000000      -2.33464686      28.61770250  0.00000000  0.00000000 ***********  0.81856162  0.81856162 30.38411829  0.31415927        -0.09525090    btwee
  12     0.54706199        0.00000000       3.32369408       0.00000000       3.32165402      28.68142013  0.00000000  0.00000000 ***********  0.78558864  0.78558864 31.86381268  0.31415927         0.14108351    btwee
  13     0.59610282        0.00000000       4.74641111       0.00000000       4.74446309      28.82831860  0.00000000  0.00000000 ***********  0.75788971  0.75788971 33.31701999  0.31415927         0.20850272    btwee
  14     0.64488314        0.00000000       6.09948259       0.00000000       6.09805124      29.08510601  0.00000000  0.00000000 96.47040867  0.73546770  0.73546770 34.74914660  0.31415927         0.27551876    btwee
  15     0.69351622        0.00000000       7.38172525       0.00000000       7.38095529      29.48186420  0.00000000  0.00000000 92.07584355  0.71840574  0.71840574 36.14633982  0.31415927         0.34046942    btwee
  16     0.74214527        0.00000000       8.64018358       0.00000000       8.63995783      30.05414998  0.00000000  0.00000000 89.16013850  0.70680730  0.70680730 37.51892965  0.31415927         0.40379145    btwee
  17     0.79095034        0.00000000       9.86836841       0.00000000       9.86836801      30.83057827  0.00000000  0.00000000 87.64429410  0.70062522  0.70062522 38.86444758  0.31415927         0.46359337    btwee
  18     0.84016821        0.00000000      11.06993522       0.00000000      11.06972383      31.79772898  0.00000000  0.00000000 87.24243025  0.69885360  0.69885360 40.19085433  0.31415927         0.51926400    btwee
  19     0.89017971        0.00000000      12.24616481       0.00000000      12.24529888      32.92680944  0.00000000  0.00000000 87.63189389  0.70023296  0.70023296 41.50743585  0.31415927         0.57077297    btwee
  20     0.94188711        0.00000000      13.43023352       0.00000000      13.42839329      34.20440581  0.00000000  0.00000000 88.54605914  0.70367642  0.70367642 42.84537163  0.31415927         0.61983278    btwee
  21     1.00000000        0.00000000      14.71265871       0.00000000      14.70950132      35.72165259  0.00000000  0.00000000 89.75592511  0.70822885  0.70822885 44.35037104  0.31415927         0.67070482    btwee
 Total Volume of the blade =   16860.034089908240      [m^3]
