 Case6_2
 Blade sections Data:
 ---------------------

section  span            betaZ*le(deg)    betaZ*te(deg)    betaM*le(deg)    betaM*te(deg)      chord [mm]  sweep       lean        area[mm^2]  lethk [mm]  tethk [mm] throat [mm]  (r*delta_theta)WT  Geom Zweifel  le/te/btween/none
   1     0.00000000        0.00000000     -17.03073650       0.00000000     -16.90885248      15.44104523  0.00000000  0.00000000 ***********  0.83894964  0.83894964 15.88816064  0.31415927        -0.64358243    btwee
   2     0.04338745        0.00000000     -12.19917510       0.00000000     -12.18034466      15.03439551  0.00000000  0.00000000 ***********  0.75404734  0.75404734 17.51646174  0.31415927        -0.52736064    btwee
   3     0.09166681        0.00000000      -9.01965692       0.00000000      -9.01822917      14.80410396  0.00000000  0.00000000 83.93778164  0.68575261  0.68575261 19.12711406  0.31415927        -0.43395008    btwee
   4     0.14180684        0.00000000      -7.07246272       0.00000000      -7.07222739      14.64484570  0.00000000  0.00000000 70.64942440  0.62931665  0.62931665 20.73231505  0.31415927        -0.37267407    btwee
   5     0.19287314        0.00000000      -5.45114574       0.00000000      -5.44925001      14.51923310  0.00000000  0.00000000 60.32520131  0.58162903  0.58162903 22.34236310  0.31415927        -0.31169410    btwee
   6     0.24429914        0.00000000      -4.04694512       0.00000000      -4.04405038      14.41592631  0.00000000  0.00000000 52.17637408  0.54098754  0.54098754 23.94492876  0.31415927        -0.24921941    btwee
   7     0.29570585        0.00000000      -2.91310861       0.00000000      -2.91019110      14.32751080  0.00000000  0.00000000 45.62740308  0.50593517  0.50593517 25.53782897  0.31415927        -0.19200797    btwee
   8     0.34684875        0.00000000      -1.95245885       0.00000000      -1.95024591      14.25697681  0.00000000  0.00000000 40.33551066  0.47571245  0.47571245 27.11352324  0.31415927        -0.13694836    btwee
   9     0.39758621        0.00000000      -1.17914150       0.00000000      -1.17781972      14.21114686  0.00000000  0.00000000 36.05183054  0.44975303  0.44975303 28.66828690  0.31415927        -0.08751490    btwee
  10     0.44785993        0.00000000      -0.54450459       0.00000000      -0.54395877      14.19761844  0.00000000  0.00000000 32.58792998  0.42760543  0.42760543 30.20079610  0.31415927        -0.04251819    btwee
  11     0.49767092        0.00000000      -0.03915623       0.00000000      -0.03912407      14.22464094  0.00000000  0.00000000 29.80161225  0.40891768  0.40891768 31.71120085  0.31415927        -0.00319801    btwee
  12     0.54706199        0.00000000       0.27859378       0.00000000       0.27842240      14.30416213  0.00000000  0.00000000 27.59690040  0.39350101  0.39350101 33.20071645  0.31415927         0.02364968    btwee
  13     0.59610282        0.00000000       0.94371587       0.00000000       0.94332685      14.46291386  0.00000000  0.00000000 25.95366330  0.38160299  0.38160299 34.66899868  0.31415927         0.08261554    btwee
  14     0.64488314        0.00000000       1.53983149       0.00000000       1.53946757      14.73111469  0.00000000  0.00000000 24.86927716  0.37354083  0.37354083 36.11536776  0.31415927         0.13770272    btwee
  15     0.69351622        0.00000000       2.05988891       0.00000000       2.05967184      15.13891131  0.00000000  0.00000000 24.34655549  0.36958789  0.36958789 37.53990217  0.31415927         0.18614966    btwee
  16     0.74214527        0.00000000       2.54375107       0.00000000       2.54368367      15.71792870  0.00000000  0.00000000 24.40146887  0.36999684  0.36999684 38.94399006  0.31415927         0.22955912    btwee
  17     0.79095034        0.00000000       2.97480531       0.00000000       2.97480519      16.49479129  0.00000000  0.00000000 25.04951069  0.37486949  0.37486949 40.33077214  0.31415927         0.26487747    btwee
  18     0.84016821        0.00000000       3.33922946       0.00000000       3.33916423      17.45383877  0.00000000  0.00000000 26.19566743  0.38334161  0.38334161 41.70901713  0.31415927         0.29064367    btwee
  19     0.89017971        0.00000000       3.61210002       0.00000000       3.61183736      18.56523622  0.00000000  0.00000000 27.71711658  0.39430986  0.39430986 43.09401164  0.31415927         0.30554121    btwee
  20     0.94188711        0.00000000       3.79787866       0.00000000       3.79734029      19.81226034  0.00000000  0.00000000 29.51672667  0.40690421  0.40690421 44.51686740  0.31415927         0.31122354    btwee
  21     1.00000000        0.00000000       3.89706391       0.00000000       3.89619236      21.27144566  0.00000000  0.00000000 31.60442297  0.42104544  0.42104544 46.11985940  0.31415927         0.30856341    btwee
 Total Volume of the blade =   4427.8253193898099      [m^3]
