 Case6_4_3
 Blade sections Data:
 ---------------------

section  span            betaZ*le(deg)    betaZ*te(deg)    betaM*le(deg)    betaM*te(deg)      chord [mm]  sweep       lean        area[mm^2]  lethk [mm]  tethk [mm] throat [mm]  (r*delta_theta)WT  Geom Zweifel  le/te/btween/none
   1     0.00000000      -62.17615474      12.82488290     -62.14589836      12.64806220      60.27439824  0.00000000  0.00000000 ***********  3.15961275  3.15961275  6.85663400  0.39269908        -1.31028344    btwee
   2     0.08107829      -55.61788414       9.55797591     -55.50756638       9.45437969      57.71713721  0.00000000  0.00000000 ***********  2.73302503  2.73302503 11.10217086  0.39269908        -1.20071402    btwee
   3     0.14802636      -52.39014948       5.80478928     -52.28379591       5.75705377      56.41992786  0.00000000  0.00000000 ***********  2.46177667  2.46177667 14.05356522  0.39269908        -1.27102102    te   
   4     0.20998590      -51.67430241       1.72981320     -51.59796396       1.71948028      55.86534341  0.00000000  0.00000000 ***********  2.26624738  2.26624738 16.11127912  0.39269908        -1.47215508    te   
   5     0.26877100      -51.47344560      -3.01492342     -51.42522282      -3.00250592      55.60427347  0.00000000  0.00000000 ***********  2.11059190  2.11059190 17.95977459  0.39269908        -1.71741104    btwee
   6     0.32413038      -51.13355194      -8.06672353     -51.10565269      -8.04487631      55.27242319  0.00000000  0.00000000 ***********  1.97543095  1.97543095 19.85134755  0.39269908        -1.95265941    btwee
   7     0.37728314      -51.22351574     -13.64310075     -51.20940774     -13.62066499      55.26219048  0.00000000  0.00000000 ***********  1.86838826  1.86838826 21.62278814  0.39269908        -2.19669174    btwee
   8     0.42792434      -51.15359019     -19.24558548     -51.14769166     -19.22800273      54.87411655  0.00000000  0.00000000 ***********  1.76302486  1.76302486  0.00000000  0.39269908        -2.40540622    btwee
   9     0.47629970      -51.03365922     -24.59645301     -51.03180937     -24.58556708      54.59103434  0.00000000  0.00000000 ***********  1.67318202  1.67318202 25.19454338  0.39269908        -2.56014124    btwee
  10     0.52277423      -50.98171867     -29.67553667     -50.98145765     -29.67058042      54.45743137  0.00000000  0.00000000 ***********  1.59735392  1.59735392 26.71085848  0.39269908        -2.67248463    btwee
  11     0.56765896      -50.98992327     -34.34497630     -50.98990094     -34.34380808      54.51537313  0.00000000  0.00000000 ***********  1.53441585  1.53441585  0.00000000  0.39269908        -2.74762565    btwee
  12     0.61133242      -51.11216085     -38.34713105     -51.11168094     -38.34712627      54.70694981  0.00000000  0.00000000 ***********  1.48083895  1.48083895  0.00000000  0.39269908        -2.80617065    btwee
  13     0.65400402      -51.30832286     -41.01403475     -51.30689954     -41.01268490      54.60893289  0.00000000  0.00000000 ***********  1.42444088  1.42444088 29.72314981  0.39269908        -2.89058927    btwee
  14     0.69568225      -51.44195570     -42.20504585     -51.43900726     -42.20032206      53.95447473  0.00000000  0.00000000 ***********  1.35902865  1.35902865 30.67527777  0.39269908        -3.02622990    btwee
  15     0.73647462      -51.55967839     -42.34818078     -51.55428642     -42.33839410      52.92389159  0.00000000  0.00000000 ***********  1.28991767  1.28991767 31.69701545  0.39269908        -3.21466158    btwee
  16     0.77690495      -51.98376802     -42.39113672     -51.97452466     -42.37438913      52.14793825  0.00000000  0.00000000 87.49671505  1.23187260  1.23187260  0.00000000  0.39269908        -3.43799989    btwee
  17     0.81744078      -52.70691224     -42.67285107     -52.69168804     -42.64655014      51.77886335  0.00000000  0.00000000 76.11034167  1.18688563  1.18688563  0.00000000  0.39269908        -3.68302396    btwee
  18     0.85866294      -53.74340641     -43.33501561     -53.71878591     -43.29551827      51.87737826  0.00000000  0.00000000 67.59000029  1.15465691  1.15465691  0.00000000  0.39269908        -3.94637337    btwee
  19     0.90119242      -55.06061129     -44.32189113     -55.02086371     -44.26378758      52.41313936  0.00000000  0.00000000 61.02995859  1.13297398  1.13297398  0.00000000  0.39269908        -4.23219254    btwee
  20     0.94631660      -56.86330650     -45.97501537     -56.79718412     -45.88960590      53.71904569  0.00000000  0.00000000 56.40566815  1.12710628  1.12710628  0.00000000  0.39269908        -4.53425338    btwee
  21     1.00000000      -59.14963515     -48.33896085     -59.01205278     -48.20118753      55.82721921  0.00000000  0.00000000 52.20197012  1.13206559  1.13206559  0.00000000  0.39269908        -4.87109562    btwee
 Total Volume of the blade =   45883.275826791971      [m^3]
